Image_Url, Item_Name, Item_Price, Average_Rating, Number_Of_Ratings
https://m.media-amazon.com/images/I/51Q0DKq1vqL._AC_UL320_.jpg,Magnifier Screen Magnifier| 3D HD Phone Screen Magnifier Foldable Stand Holder 8.5 inch Hard Plsatic for All Smartphone iPhone Samsung Sony|Black,S$79.18,,
https://m.media-amazon.com/images/I/51hzQpHOPTL._AC_UL320_.jpg,Magnifying glass| 60 Times USB Microscope|LED Light HD Magnifier Jade Jewelry Coin Identification for iPhone| Samsung| LG and More Smartphones,S$60.07,,
https://m.media-amazon.com/images/I/61uajZXvyYL._AC_UL320_.jpg,Magnifying Glasses|Screen Magnifier 3d Smart Mobile Phone Movies Amplifier With Desktop Foldable Holder Stand For Any Smartphone| Iphone Samsung All Smart Phones,S$39.69,,
https://m.media-amazon.com/images/I/61UOlbo82fL._AC_UL320_.jpg,Microphone Preamp for Type-C Smartphone| Saramonic XLR to Type-C Microphone Audio Mixer with Phantom Power & Guitar Interface for Type-C Device Samsung Huawei Smartphone for Music Video Recording,S$229.74,3.0 ,11
https://m.media-amazon.com/images/I/71H1UyYwWUL._AC_UL320_.jpg,Movo Smartphone Podcast Recording Bundle Kit - 2 Pack Condenser Microphones| 2 Desktop Mic Stands| 2 Pop Filters| 2-Channel XLR Interface w/USB Type C Output Compatible with Android| Samsung Galaxy,S$229.74,,
https://m.media-amazon.com/images/I/61qD8XySlyL._AC_UL320_.jpg,Movo Professional Lavalier Lapel Clip-on Interview Podcast Microphone with Secondary Mic and Headphone Monitoring Input for iPhone| iPad| Samsung| Android Smartphones| Tablets - Podcast Equipment,S$46.44,4.3 ,814
https://m.media-amazon.com/images/I/71aCSQlqUTL._AC_UL320_.jpg,Wireless Microphone for USB-C/A Smartphone/Laptop| 7RYMS RimoMic Lite UC Plug & Play Wireless Lavalier Lapel Microhone for Samsung|Google Pixel Android Phone| Computer etc.(No Need App/Bluetooth),S$95.34,5.0 ,12
https://m.media-amazon.com/images/I/61Bqh7WkcTL._AC_UL320_.jpg,BOYA BY-M3D Digital Dual-Head Lavalier Omnidirectional Clip-on Microphone with USB Type-C Connector Compatible with iPad Pro| Samsung Galaxy| LG| Google Nexus| Other USB-C Type Smartphones,S$137.92,2.5 ,2
https://m.media-amazon.com/images/I/61QWKg1AwXS._AC_UL320_.jpg,Saramonic USB Type-C Omnidirectional Lavalier Microphone Length 6M for Android Smartphone iPad Pro MagicBook Samsung Galaxy A6s,S$54.75,,
https://m.media-amazon.com/images/I/71+Yg38w5YL._AC_UL320_.jpg,Lavalier Lapel Microphone Kit Clip On Omnidirectional Condenser Lav Mic for iPhone| Ipad| DSLR| Camcorder| Zoom/Tascam Recorder| PC| MacBook| Samsung Android| Smartphones,S$30.57,3.9 ,237
https://m.media-amazon.com/images/I/71pc90VxCxL._AC_UL320_.jpg,BOYA BY-M1DM Dual Lavalier Microphones| Omnidirectional Condenser Clip-on Lapel Mic for Camera DSLR iPhone Android Smartphone Samsung Huawei Sony Laptop Interview YouTube,S$41.00,4.2 ,417
https://m.media-amazon.com/images/I/71Ibb5+sGWL._AC_UL320_.jpg,BOYA by-MM1 Shotgun Microphone with PSC1 SmartGrip Selfie Stand with PL30 Light for iPhone X 8 7 7 Plus Samsung Android Smartphone SLR Camera Computer Tripod Vlog Facebook Livestream YouTube Video,S$139.31,3.1 ,10
https://m.media-amazon.com/images/I/61arSnn45jL._AC_UL320_.jpg,Velikon Lavalier Microphone for Android Devices with USB Type-C Connector Works with Samsung Galaxy Smartphones Tablets Omnidirectional Broadcast Clip-On Lapel Mic,S$95.39,,
https://m.media-amazon.com/images/I/41keb5Vw-gL._AC_UL320_.jpg,Auskang Lavalier Lapel Microphone for Type-C Phones|Professional Condenser Mic Omnidirectional Sound-collecting with Noise Shielded Cable(4.92ft) for YouTube|Video Recording|Interview|TikTok and more,S$18.99,,
https://m.media-amazon.com/images/I/51rlIVth6LL._AC_UL320_.jpg,Pyle Video Shotgun Microphone-Professional Cam Mounted Back Electret Condenser External Mic-Compatible for DSLR Camera Camcorder Smartphone iPhone w/ 3.5mm Connector-PylePro PMKSF32,S$164.50,3.5 ,31
https://m.media-amazon.com/images/I/41tHYlyFLpL._AC_UL320_.jpg,Type-C Professional Lavalier Lapel Microphone| CKMOVA LCM1C with Type-C connector for Android Smartphone| SamSung| LG| OPPO| Vivo| Xiaomi,S$56.85,,
https://m.media-amazon.com/images/I/61NG9g2d9ZS._AC_UL320_.jpg,Withings/Nokia Body Cardio – Heart Health & Body Composition Digital Wi-Fi Scale with smartphone app,S$205.23,4.3 ,4'832
https://m.media-amazon.com/images/I/61KvoJhPvxL._AC_UL320_.jpg,BACtrack C6 Keychain Breathalyzer | Professional-Grade Accuracy | Optional Wireless Connectivity to Apple iPhone| Google & Samsung Android Smartphone Devices | Apple HealthKit Integration,S$171.85,4.4 ,75
https://m.media-amazon.com/images/I/61AdbbStyoL._AC_UL320_.jpg,Samsung Galaxy S22 Series User’s Guide For Senior Citizens: A Comprehensive Guide to Unlock the True Potential of Your Galaxy S22| S22 Plus & S22 Ultra. Hidden Features to Master Samung One UI 4.1.,S$24.89,,
https://m.media-amazon.com/images/I/41plqX+rs-L._AC_UL320_.jpg,Smartphone: Mythos und Wahrheit (German Edition),S$12.07,,
https://m.media-amazon.com/images/I/71H4o5bakhL._AC_UL320_.jpg,Samsung Galaxy A32: Learn how to use the new Samsung galaxy A32 5G smartphone,S$34.40,3.0 ,1
https://m.media-amazon.com/images/I/410e4TpSVqL._AC_UL320_.jpg,Smartphones,S$8.43,,
https://m.media-amazon.com/images/I/61ZuyluYGvL._AC_UL320_.jpg,SAMSUNG GALAXY S22 ULTRA 5G USER GUIDE: The Well Compiled Guide with Tips and Tricks for Beginners and Seniors on How to Master Samsung Galaxy S22 Ultra 5G including the Hidden Features of this Device,S$22.98,,
https://m.media-amazon.com/images/I/51Eh5OTaSAL._AC_UL320_.jpg,Samsung Galaxy S9 For Dummies,S$27.89,4.2 ,169
https://m.media-amazon.com/images/I/51JAOd2TCPL._AC_UL320_.jpg,Samsung Galaxy S8 For Dummies,S$9.82,4.0 ,221
https://m.media-amazon.com/images/I/81CZCE3ZqnL._AC_UL320_.jpg,Samsung Galaxy S7 For Dummies,S$28.33,3.9 ,111
https://m.media-amazon.com/images/I/71aEYoSV4bL._AC_UL320_.jpg,Samsung Galaxy S6 for Dummies,S$28.26,3.8 ,76
https://m.media-amazon.com/images/I/61DEzFOUz7S._AC_UL320_.jpg,60-100X Telephoto Lens + 180° Cell Phone Microscope LED UV Light Jewelry Loupe Magnifier Loop Jeweler Eyeglass Microscope Smartphones iPhone Samsung and Tablets Portable Clip-On Micro Lens,S$80.61,,
https://m.media-amazon.com/images/I/51-bH5HyhvL._AC_UL320_.jpg,Shelf Retractable Bracket Mobile Phone Multi functional Small Tablet Bath Caddy For Your Book Smartphone Storage Small Table zghzsc,S$356.58,,
https://m.media-amazon.com/images/I/61fiJz1U0BL._AC_UL320_.jpg,Shelf| Mirror Tray Tub with Tray| Bamboo Tub Tray| Tablet or Smartphone Stand Space Saving and Easy to Install zghzsc,S$378.61,,
https://m.media-amazon.com/images/I/71k2pZBpLjL._AC_UL320_.jpg,Cell Phone Stand Holder Mobile Phone Dock Compatible for iPhone 12 Pro Max 11 SE XS XR 8 Plus 6 7| Samsung Galaxy Note20 S20 S10 S9 S8 Android Smartphone Holder Desk Adjustable Foldable (Black),S$29.47,3.0 ,1
https://m.media-amazon.com/images/I/51gCaP89vqS._AC_UL320_.jpg,MyBat Pro - Halo Series Smartphone Case for Samsung Galaxy S21 - Protective Case for Cell Phone - Black,S$25.75,,
https://m.media-amazon.com/images/I/61hO0cEC4SS._AC_UL320_.jpg,Xiaomi Black Shark 3 Ultimate Gaming Smartphone| 8GB+128GB Midnight Black,S$798.00,,
https://m.media-amazon.com/images/I/61hO0cEC4SS._AC_UL320_.jpg,Xiaomi Black Shark 3 Ultimate Gaming Smartphone| 12GB+256GB| Midnight Black,S$898.00,,
https://m.media-amazon.com/images/I/81idx0BUTbL._AC_UL320_.jpg,SAMSUNG G998 S21Ultra 5G| Phantom SIlver Smartphone| 6.7" Display| 12GB RAM| 256GB ROM| Octa-Core Processor| Android 10| Phantom Silver,S$1'798.00,2.8 ,2
https://m.media-amazon.com/images/I/71c7gI3RRqL._AC_UL320_.jpg,SAMSUNG SM-N980FZNGXSP Galaxy Note20 Mobile Phone| Bronze| AMOLED,S$1'398.00,4.2 ,41
https://m.media-amazon.com/images/I/81FlSkX6tPL._AC_UL320_.jpg,SAMSUNG SM-G996BZVGXSP Galaxy S21+ 5G Smartphone| 6.7" AMOLED| 8GB RAM| 256GB ROM| Android 10 OS| Phantom Violet,S$1'585.00,,
https://m.media-amazon.com/images/I/81xLa4rEd5L._AC_UL320_.jpg,SAMSUNG SM-A326BZBVXSP Galaxy A32 5G| Blue| (4GB + 128GB),S$345.00,,
https://m.media-amazon.com/images/I/31cM0f501yL._AC_UL320_.jpg,SAMSUNG SAM GAL A52s 5G 8/256GB AWESOME BLACK,S$528.00,,
https://m.media-amazon.com/images/I/71G48FPKH1L._AC_UL320_.jpg,Samsung SM-F711B Galaxy Z Flip 3 5G Android Smartphone 8GB RAM (Black| 128GB),S$1'044.00,,
https://m.media-amazon.com/images/I/81AT+Flc+EL._AC_UL320_.jpg,Samsung Galaxy Note 20 Ultra 5G Factory Unlocked Android Cell Phone 128GB US Version Mobile Gaming Smartphone Long-Lasting Battery| Mystic Bronze,S$2'070.27,4.6 ,4'358
https://m.media-amazon.com/images/I/71us6z2WFgL._AC_UL320_.jpg,Samsung Electronics Galaxy Z Fold 3 Phone Case| Aramid Protective Cover| Heavy Duty| Shockproof Smartphone Protector| US Version| Black (EF-XF926SBEGUS),S$99.80,4.2 ,48
https://m.media-amazon.com/images/I/31cM0f501yL._AC_UL320_.jpg,SAMSUNG SAM GAL A52s 5G 8/128GB AWESOME BLACK,S$415.00,,
https://m.media-amazon.com/images/I/811KA14ReNL._AC_UL320_.jpg,SAMSUNG SM-G998BZKHXSP Galaxy S21 Ultra 5G Smartphone| 6.8" AMOLED| 16GB RAM| 512GB ROM| Android 10 OS| Phantom Black,S$1'998.00,,
https://m.media-amazon.com/images/I/71MFE2UY6-L._AC_UL320_.jpg,Samsung Electronics Galaxy Z Fold 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Tablet 2-in-1 Foldable Dual Screen Under Display Camera 256GB Storage| Phantom Black,S$2'198.39,4.5 ,382
https://m.media-amazon.com/images/I/51gU4SWOK6L._AC_UL320_.jpg,Samsung SM-F711B Galaxy Z Flip 3 5G Android Smartphone 8GB (Cream| 128GB),S$1'194.00,,
https://m.media-amazon.com/images/I/71Wkk4n9olL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 256GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Burgundy,S$1'905.62,4.5 ,382
https://m.media-amazon.com/images/I/81SJ62WEHEL._AC_UL320_.jpg,SAMSUNG SM-A125FZKHXSP Galaxy A12| Black| 128GB,S$198.00,4.0 ,384
https://m.media-amazon.com/images/I/71hMsWnSN2S._AC_UL320_.jpg,SAMSUNG SM-A226BZAHXSP Galaxy A22 5G Gray,S$285.00,3.9 ,4
https://m.media-amazon.com/images/I/71Wkk4n9olL._AC_UL320_.jpg,Samsung Electronics Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 512GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Burgundy,S$2'799.00,4.5 ,382
https://m.media-amazon.com/images/I/61tRZ4InstL._AC_UL320_.jpg,SAMSUNG SM-N986BZWGXSP Galaxy Note20 Ultra 5G Smartphone| 6.9" AMOLED| 12GB RAM| 256GB ROM| Android 10 OS| Mystic White,S$2'435.00,,
https://m.media-amazon.com/images/I/61nhOdlKpDL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 512GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Green,S$1'965.15,4.5 ,382
https://m.media-amazon.com/images/I/61nhOdlKpDL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 256GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Green,S$2'429.00,4.5 ,382
https://m.media-amazon.com/images/I/712iry8nIYL._AC_UL320_.jpg,SAMSUNG Galaxy S20 FE 5G Factory Unlocked Android Cell Phone 128GB US Version Smartphone Pro-Grade Camera 30X Space Zoom Night Mode| Cloud Mint Green,S$1'135.04,4.5 ,5'627
https://m.media-amazon.com/images/I/71ouXIR8m+L._AC_UL320_.jpg,SAMSUNG Galaxy S20 FE 5G Factory Unlocked Android Cell Phone 128GB US Version Smartphone Pro-Grade Camera 30X Space Zoom Night Mode| Cloud Lavender,S$847.07,4.5 ,5'627
https://m.media-amazon.com/images/I/71rz4HOmjDL._AC_UL320_.jpg,SAMSUNG SM-N981BZGGXSP Galaxy Note20 5G 256GB| Green| AMOLED,S$1'548.00,4.2 ,41
https://m.media-amazon.com/images/I/61U6oC65TTL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 128GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Phantom Black,S$1'760.17,4.5 ,382
https://m.media-amazon.com/images/I/71t0S9EbMuL._AC_UL320_.jpg,SAMSUNG PRO Plus + Adapter 512GB microSDXC Up to 160MB/s UHS-I| U3| A2| V30| Full HD & 4K UHD Memory Card for Android Smartphones| Tablets| Go Pro and DJI Drone (MB-MD512KA/AM),S$185.03,4.7 ,67
https://m.media-amazon.com/images/I/51w-B6ctICL._AC_UL320_.jpg,Samsung Galaxy S8| 64GB| Maple Gold,S$1'148.00,4.2 ,82
https://m.media-amazon.com/images/I/81vV3hbn8jL._AC_UL320_.jpg,SAMSUNG SM-A125FZBHXSP Galaxy A12| Blue| 128GB,S$198.00,4.1 ,248
https://m.media-amazon.com/images/I/31mj8IFVNbL._AC_UL320_.jpg,SAMSUNG SAM GAL A52s 5G 8/128GB AWESOME VIOLET,S$415.00,,
https://m.media-amazon.com/images/I/61QAWywdmQL._AC_UL320_.jpg,SAMSUNG Galaxy Z Fold3 5G 256GB Black,S$1'699.00,,
https://m.media-amazon.com/images/I/71pjGN8WsoL._AC_UL320_.jpg,SAMSUNG Galaxy S8 64GB Phone - 5.8in Unlocked Smartphone - Midnight Black (Renewed),S$1'699.00,,
https://m.media-amazon.com/images/I/710IJwMHDZS._AC_UL320_.jpg,SAMSUNG SM-A226BLGHXSP Galaxy A22 5G Light Green,S$289.00,5.0 ,2
https://m.media-amazon.com/images/I/61uaGIWA7sL._AC_UL320_.jpg,Samsung Galaxy A42 5G| Factory Unlocked Smartphone| Android Cell Phone| Multi-Lens Camera| Long-Lasting Battery| US Version| 128GB| White,S$592.22,4.3 ,1'371
https://m.media-amazon.com/images/I/91cMHXMo3OL._AC_UL320_.jpg,Samsung Electronics Galaxy A12| Factory Unlocked Smartphone| Android Cell Phone| Multi-Camera System| Expandable Storage| US Version| 32GB| Black,S$247.55,4.3 ,1'371
https://m.media-amazon.com/images/I/71Z1U6KcdsL._AC_UL320_.jpg,Samsung SM-F711B Galaxy Z Flip 3 5G Android Smartphone 8GB RAM (Green| 256GB),S$1'099.00,,
https://m.media-amazon.com/images/I/71Y64uHIDlL._AC_UL320_.jpg,SAMSUNG Galaxy S20 FE 5G Factory Unlocked Android Cell Phone 128GB US Version Smartphone Pro-Grade Camera 30X Space Zoom Night Mode| Cloud White,S$846.07,4.5 ,5'627
https://m.media-amazon.com/images/I/71M7Avl7mlL._AC_UL320_.jpg,SAMSUNG SM-A526BZWHXSP Galaxy A52 5G LTE Smartphone| 6.5" AMOLED| 8GB RAM| 256GB ROM| Android| Awesome Light White,S$1'379.00,4.0 ,1
https://m.media-amazon.com/images/I/51xekry3J5L._AC_UL320_.jpg,Samsung Galaxy S22+ Smartphone| Factory Unlocked Android Cell Phone| 256GB| 8K Camera & Video| Brightest Display| Long Battery Life| Fast 4nm Processor| US Version| Phantom White,S$1'541.33,2.4 ,4
https://m.media-amazon.com/images/I/81VnTSgQgQL._AC_UL320_.jpg,SAMSUNG Galaxy S9+ Factory Unlocked Smartphone 64GB - Midnight Black,S$1'028.03,4.4 ,7'476
https://m.media-amazon.com/images/I/51zF4ZnTmAL._AC_UL320_.jpg,Samsung Galaxy S20 Ultra 5G Smartphone| 64-bit Octa-Core| 8 GB| 128 GB ROM| 6.9" Display| Android 10| Cosmic Black,S$1'898.00,3.7 ,6
https://m.media-amazon.com/images/I/61kLsk8RslL._AC_UL320_.jpg,Samsung Electronics Galaxy S21 FE 5G Cell Phone| Factory Unlocked Android Smartphone| 128GB| 120Hz Display| Pro Grade Camera| All Day Intelligent Battery| US Version| White,S$845.80,4.5 ,382
https://m.media-amazon.com/images/I/818bMlrkCIL._AC_UL320_.jpg,SAMSUNG SM-A326BZWHXSP Galaxy A32 5G (8GB + 128GB) Awesome Light White,S$388.00,,
https://m.media-amazon.com/images/I/61BAKy7ndCL._AC_UL320_.jpg,SAMSUNG SM-F916BZKAXSP Galaxy Z Fold2 5G LTE Smartphone| 7.6" AMOLED| 12GB Ram| 256GB ROM| Mystic Black,S$2'888.00,,
https://m.media-amazon.com/images/I/61nhOdlKpDL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 128GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Green,S$1'759.19,4.5 ,382
https://m.media-amazon.com/images/I/61X5PYoBN9L._AC_UL320_.jpg,Samsung Galaxy A42 5G Factory Unlocked Cell Phone | 128GB of Storage | Long Lasting Battery | GSM or CDMA Compatible | US Version | Black,S$469.00,4.3 ,1'371
https://m.media-amazon.com/images/I/61U6oC65TTL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 256GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Phantom Black,S$469.00,,
https://m.media-amazon.com/images/I/817aOXLoNpL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 256GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Phantom White,S$2'615.00,4.5 ,382
https://m.media-amazon.com/images/I/81G5r8pjfDL._AC_UL320_.jpg,SAMSUNG SM-A326BZKVXSP Galaxy A32 5G (4GB + 128GB) Awesome Black,S$645.00,,
https://m.media-amazon.com/images/I/61ZNIHIEUqL._AC_UL320_.jpg,Samsung Galaxy S21 FE 5G Cell Phone| Factory Unlocked Android Smartphone| 128GB| 120Hz Display| Pro Grade Camera| All Day Intelligent Battery| US Version| Graphite,S$846.33,4.4 ,115
https://m.media-amazon.com/images/I/31jNqKbcMIL._AC_UL320_.jpg,SAMSUNG SAM GAL A52s 5G 8/128GB AWESOME MINT,S$409.00,,
https://m.media-amazon.com/images/I/710qTX2bTsL._AC_UL320_.jpg,Samsung Electronics Galaxy Z Flip 3 Phone Case| Aramid Protective Cover| Heavy Duty| Shockproof Smartphone Protector| US Version| Black (EF-XF711SBEGUS),S$72.85,4.7 ,57
https://m.media-amazon.com/images/I/31jNqKbcMIL._AC_UL320_.jpg,SAMSUNG SAM GAL A52s 5G 8/256GB AWESOME MINT,S$509.00,,
https://m.media-amazon.com/images/I/61Z6Lm7fviL._AC_UL320_.jpg,Simple Mobile SAMSUNG Galaxy S10 Lite 4G LTE Prepaid Smartphone (Locked) - Black - 128GB - Sim Card Included - GSM (SMSAG770U1GP5),S$883.49,,
https://m.media-amazon.com/images/I/61COIQCUxIL._AC_UL320_.jpg,New Samsung Galaxy A71 Dual SIM 128GB 8GB RAM 4G LTE Smartphone Blue,S$585.97,4.4 ,5'542
https://m.media-amazon.com/images/I/61w77bA742L._AC_UL320_.jpg,Samsung Galaxy A42 5G| Factory Unlocked Smartphone| Android Cell Phone| Multi-Lens Camera| Long-Lasting Battery| US Version| 128GB| Gray,S$589.84,4.3 ,1'371
https://m.media-amazon.com/images/I/61w77bA742L._AC_UL320_.jpg,Samsung Galaxy A42 5G| Factory Unlocked Smartphone| Android Cell Phone| Multi-Lens Camera| Long-Lasting Battery| US Version| 128GB| Gray,S$589.84,4.3 ,1'371
https://m.media-amazon.com/images/I/71usm8vWd1L._AC_UL320_.jpg,SAMSUNG Galaxy S20 FE 5G Factory Unlocked Android Cell Phone 128GB US Version Smartphone Pro-Grade Camera 30X Space Zoom Night Mode| Cloud Orange,S$734.12,4.5 ,5'627
https://m.media-amazon.com/images/I/61ff+rZThyL._AC_UL320_.jpg,TracFone Samsung Galaxy A01 4G LTE Prepaid Smartphone - Black - 16GB - Sim Card Included -CDMA,S$734.12,,
https://m.media-amazon.com/images/I/61y1D0CHSEL._AC_UL320_.jpg,SAMSUNG Sm-J260a AT&T Galaxy J2 Shine 16GB Prepaid Smartphone| Gold,S$144.68,4.6 ,9
https://m.media-amazon.com/images/I/61GktfO-cOL._AC_UL320_.jpg,Samsung Galaxy M52 Dual-SIM 128GB ROM + 6GB RAM (GSM Only | No CDMA) Factory Unlocked 5G SmartPhone (Black) - International Version,S$669.00,4.4 ,90
https://m.media-amazon.com/images/I/81Yz+3Qqq5L._AC_UL320_.jpg,SAMSUNG Galaxy S20 FE 5G Factory Unlocked Android Cell Phone 128GB US Version Smartphone Pro-Grade Camera 30X Space Zoom Night Mode| Cloud Red,S$669.00,,
https://m.media-amazon.com/images/I/61pY5D4SZKL._AC_UL320_.jpg,Samsung Electronics Galaxy A32 5G| Factory Unlocked Smartphone| Android Cell Phone| Long-Lasting Battery| Expandable Storage| US Version| 64GB| Black,S$669.00,,
https://m.media-amazon.com/images/I/71OkFT8MMBL._AC_UL320_.jpg,Samsung Galaxy M22 Dual-SIM 128GB ROM + 4GB RAM (GSM only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Black) - International Version,S$579.00,4.5 ,102
https://m.media-amazon.com/images/I/81t8kQP6OQL._AC_UL320_.jpg,Samsung Galaxy A12 (A127F) 128GB Dual SIM| GSM Unlocked| (CDMA Verizon/Sprint Not Supported) Smartphone International Version (Fast Car Charger Bundle) No Warranty (Black),S$579.00,,
https://m.media-amazon.com/images/I/71FlYZSU0eL._AC_UL320_.jpg,Simple Mobile Samsung Galaxy A21 4G LTE Prepaid Smartphone (Locked) - Black - 32GB - Sim Card Included - GSM,S$188.05,4.2 ,154
https://m.media-amazon.com/images/I/4126w-IFE5L._AC_UL320_.jpg,SAMSUNG Galaxy Z Fold3 5G 512GB Black|SM-F926B/DS|Phantom Black,S$1'900.00,,
https://m.media-amazon.com/images/I/81PiWcbBJYL._AC_UL320_.jpg,Samsung Electronics Galaxy Z Fold 3 Phone Case with S Pen| Protective Cover| Heavy Duty| Shockproof Smartphone Protector| US Version| Black|EF-FF92PCBEGUS,S$87.58,3.8 ,495
https://m.media-amazon.com/images/I/6134LCk2q4L._AC_UL320_.jpg,Net10 Carrier-Locked Samsung Galaxy J3 Orbit 4G LTE Prepaid Smartphone - Black - 16GB - Sim Card Included - CDMA,S$217.29,4.1 ,617
https://m.media-amazon.com/images/I/81RSbpLP1EL._AC_UL320_.jpg,Samsung Electronics Galaxy Z Fold 3 Phone Case| Leather Protective Cover| Heavy Duty| Shockproof Smartphone Protector| US Version| Green|EF-VF926LGEGUS,S$76.56,3.3 ,9
